factor_level,formal_replication_index,formal_structural_seed,step_index,wall_latency_ms
1,9,1767972531,24,0.453043
20,9,1767972531,3,0.575983
50,9,1767972531,15,1.315973
5,9,1767972531,5,0.887076
20,9,1767972531,8,0.462365
5,9,1767972531,31,0.443002
1,9,1767972531,14,0.208056
2,9,1767972531,2,0.494926
50,9,1767972531,28,0.45787
10,9,1767972531,12,0.57503
50,9,1767972531,16,0.30781
10,9,1767972531,19,0.441919
20,9,1767972531,6,0.124255
5,9,1767972531,17,0.444613
50,9,1767972531,30,0.28029
2,9,1767972531,32,0.456466
10,9,1767972531,25,0.231691
50,9,1767972531,10,0.856607
1,9,1767972531,13,0.467756
2,9,1767972531,19,5.263411
20,9,1767972531,28,0.451332
5,9,1767972531,24,0.447591
5,9,1767972531,25,0.224788
10,9,1767972531,7,0.268669
50,9,1767972531,31,0.446843
1,9,1767972531,30,0.287235
50,9,1767972531,7,0.27213
10,9,1767972531,18,0.451816
5,9,1767972531,27,0.455532
2,9,1767972531,10,0.436755
5,9,1767972531,26,0.438326
2,9,1767972531,24,0.45147
10,9,1767972531,6,0.130537
20,9,1767972531,32,0.455891
5,9,1767972531,2,0.484345
20,9,1767972531,29,0.469192
20,9,1767972531,27,0.447278
20,9,1767972531,21,0.46041
10,9,1767972531,15,0.442394
2,9,1767972531,1,0.551448
20,9,1767972531,2,1.10767
20,9,1767972531,26,0.444609
2,9,1767972531,26,0.448521
10,9,1767972531,10,0.881867
20,9,1767972531,5,0.449193
2,9,1767972531,4,0.499945
20,9,1767972531,10,0.459275
5,9,1767972531,12,0.445421
1,9,1767972531,11,0.449646
1,9,1767972531,25,0.23431
1,9,1767972531,5,0.457497
2,9,1767972531,7,0.264499
5,9,1767972531,21,0.4564
50,9,1767972531,13,0.483642
5,9,1767972531,3,0.457119
50,9,1767972531,29,0.461033
20,9,1767972531,13,0.487557
1,9,1767972531,2,0.471631
50,9,1767972531,14,0.211858
2,9,1767972531,17,0.495257
50,9,1767972531,19,0.443067
5,9,1767972531,11,0.440703
2,9,1767972531,29,0.483156
5,9,1767972531,6,0.125044
2,9,1767972531,6,0.123588
1,9,1767972531,12,0.444714
10,9,1767972531,4,0.457186
1,9,1767972531,29,0.461013
5,9,1767972531,23,0.457908
20,9,1767972531,24,0.450184
10,9,1767972531,27,0.79251
20,9,1767972531,18,0.933697
10,9,1767972531,24,0.890248
50,9,1767972531,9,0.857274
20,9,1767972531,22,2.102591
2,9,1767972531,8,0.873691
50,9,1767972531,4,0.446508
1,9,1767972531,27,0.4477
10,9,1767972531,20,0.438967
10,9,1767972531,26,0.442725
2,9,1767972531,5,0.441128
20,9,1767972531,23,0.46239
2,9,1767972531,9,0.995459
2,9,1767972531,31,0.494437
50,9,1767972531,25,0.234698
20,9,1767972531,19,0.449388
5,9,1767972531,7,0.269765
50,9,1767972531,26,0.448217
1,9,1767972531,8,0.44045
10,9,1767972531,2,0.489867
5,9,1767972531,30,0.281751
10,9,1767972531,16,0.314118
1,9,1767972531,6,0.129268
50,9,1767972531,32,0.471198
10,9,1767972531,22,0.208659
20,9,1767972531,16,0.319865
2,9,1767972531,28,0.452669
10,9,1767972531,29,0.477946
50,9,1767972531,20,0.448761
50,9,1767972531,24,0.454438
1,9,1767972531,15,0.445477
20,9,1767972531,14,0.215253
2,9,1767972531,23,0.479842
1,9,1767972531,1,0.537236
10,9,1767972531,31,0.446342
5,9,1767972531,19,0.433915
1,9,1767972531,10,0.440615
10,9,1767972531,23,0.449897
10,9,1767972531,13,0.472746
1,9,1767972531,7,0.27264
1,9,1767972531,18,0.439423
5,9,1767972531,20,0.450123
10,9,1767972531,5,0.469107
50,9,1767972531,23,0.45277
10,9,1767972531,30,0.279165
10,9,1767972531,8,0.442628
20,9,1767972531,12,0.440761
20,9,1767972531,1,0.575643
5,9,1767972531,32,0.460336
10,9,1767972531,9,0.440307
10,9,1767972531,17,0.465513
5,9,1767972531,18,0.451426
5,9,1767972531,9,0.44806
2,9,1767972531,18,0.453812
1,9,1767972531,22,0.209222
2,9,1767972531,21,0.460898
10,9,1767972531,32,0.461113
20,9,1767972531,7,0.268551
50,9,1767972531,5,0.456226
1,9,1767972531,23,0.443677
2,9,1767972531,25,0.227624
50,9,1767972531,18,0.885728
1,9,1767972531,16,0.301355
50,9,1767972531,21,0.489451
20,9,1767972531,17,0.963147
5,9,1767972531,28,1.093702
50,9,1767972531,11,0.440479
20,9,1767972531,31,0.443296
5,9,1767972531,13,0.470384
5,9,1767972531,15,0.434673
1,9,1767972531,4,0.921767
2,9,1767972531,11,0.430627
50,9,1767972531,6,0.23851
20,9,1767972531,9,0.441816
2,9,1767972531,12,0.454448
5,9,1767972531,14,0.207987
2,9,1767972531,3,0.460886
50,9,1767972531,12,0.445473
5,9,1767972531,8,0.453827
5,9,1767972531,1,0.551997
50,9,1767972531,22,0.20968
1,9,1767972531,20,0.494157
20,9,1767972531,11,0.439826
2,9,1767972531,14,0.221504
1,9,1767972531,26,0.448022
50,9,1767972531,27,0.444092
50,9,1767972531,3,0.460693
10,9,1767972531,14,0.208621
50,9,1767972531,1,0.664223
10,9,1767972531,1,0.594626
5,9,1767972531,29,0.467293
2,9,1767972531,16,0.309331
2,9,1767972531,20,0.448701
5,9,1767972531,4,0.458462
2,9,1767972531,30,0.275385
50,9,1767972531,8,0.442545
1,9,1767972531,3,0.460974
1,9,1767972531,19,0.443638
20,9,1767972531,20,0.469765
1,9,1767972531,32,0.46233
1,9,1767972531,17,0.446374
2,9,1767972531,22,0.209379
20,9,1767972531,30,0.277243
20,9,1767972531,25,0.226784
1,9,1767972531,21,0.461837
10,9,1767972531,28,0.455534
10,9,1767972531,3,0.460098
20,9,1767972531,15,0.938111
50,9,1767972531,17,0.446281
2,9,1767972531,27,0.442853
1,9,1767972531,28,0.445339
10,9,1767972531,11,0.445
1,9,1767972531,31,0.439332
2,9,1767972531,15,0.430681
5,9,1767972531,10,0.43552
20,9,1767972531,4,0.461807
50,9,1767972531,2,0.487229
5,9,1767972531,22,0.210179
2,9,1767972531,13,0.480131
10,9,1767972531,21,0.464863
1,9,1767972531,9,0.438156
1,9,1767972531,24,0.442749
20,9,1767972531,3,2.015896
50,9,1767972531,15,0.44875
5,9,1767972531,5,0.477563
20,9,1767972531,8,0.444282
5,9,1767972531,31,0.449046
1,9,1767972531,14,0.205394
2,9,1767972531,2,0.48146
50,9,1767972531,28,0.473799
10,9,1767972531,12,0.452784
50,9,1767972531,16,0.311332
10,9,1767972531,19,0.452851
20,9,1767972531,6,0.123665
5,9,1767972531,17,0.444918
50,9,1767972531,30,0.312193
2,9,1767972531,32,0.450726
10,9,1767972531,25,0.227025
50,9,1767972531,10,0.500391
1,9,1767972531,13,0.469767
2,9,1767972531,19,0.437481
20,9,1767972531,28,0.439751
5,9,1767972531,24,0.439276
5,9,1767972531,25,0.224242
10,9,1767972531,7,0.262925
50,9,1767972531,31,0.445127
1,9,1767972531,30,0.276852
50,9,1767972531,7,0.531269
10,9,1767972531,18,0.452473
5,9,1767972531,27,0.481478
2,9,1767972531,10,0.453079
5,9,1767972531,26,0.439635
2,9,1767972531,24,0.439248
10,9,1767972531,6,0.123002
20,9,1767972531,32,0.469993
5,9,1767972531,2,0.474184
20,9,1767972531,29,0.452691
20,9,1767972531,27,0.443529
20,9,1767972531,21,0.456973
10,9,1767972531,15,0.440464
2,9,1767972531,1,0.557509
20,9,1767972531,2,0.473482
20,9,1767972531,26,0.451365
2,9,1767972531,26,0.451594
10,9,1767972531,10,0.441078
20,9,1767972531,5,0.441606
2,9,1767972531,4,0.455722
20,9,1767972531,10,0.449186
5,9,1767972531,12,0.474611
1,9,1767972531,11,0.541187
1,9,1767972531,25,0.23018
1,9,1767972531,5,0.43946
2,9,1767972531,7,0.268105
5,9,1767972531,21,0.461596
50,9,1767972531,13,0.48005
5,9,1767972531,3,0.472365
50,9,1767972531,29,0.457763
20,9,1767972531,13,0.472989
1,9,1767972531,2,0.481409
50,9,1767972531,14,0.206655
2,9,1767972531,17,0.452925
50,9,1767972531,19,0.438258
5,9,1767972531,11,0.438078
2,9,1767972531,29,0.464993
5,9,1767972531,6,0.126877
2,9,1767972531,6,0.124157
1,9,1767972531,12,0.712969
10,9,1767972531,4,0.456775
1,9,1767972531,29,0.471722
5,9,1767972531,23,0.458269
20,9,1767972531,24,0.483792
10,9,1767972531,27,0.438443
20,9,1767972531,18,0.497803
10,9,1767972531,24,0.456248
50,9,1767972531,9,0.925016
20,9,1767972531,22,0.223137
2,9,1767972531,8,0.432092
50,9,1767972531,4,0.516442
1,9,1767972531,27,0.455275
10,9,1767972531,20,0.862776
10,9,1767972531,26,0.45423
2,9,1767972531,5,0.452385
20,9,1767972531,23,0.452164
2,9,1767972531,9,0.502261
2,9,1767972531,31,0.448047
50,9,1767972531,25,0.226402
20,9,1767972531,19,0.499964
5,9,1767972531,7,0.265672
50,9,1767972531,26,0.536301
1,9,1767972531,8,0.462687
10,9,1767972531,2,0.47609
5,9,1767972531,30,0.279037
10,9,1767972531,16,0.316368
1,9,1767972531,6,0.129994
50,9,1767972531,32,0.455574
10,9,1767972531,22,0.208386
20,9,1767972531,16,0.314943
2,9,1767972531,28,0.442406
10,9,1767972531,29,0.4727
50,9,1767972531,20,0.44794
50,9,1767972531,24,0.446704
1,9,1767972531,15,0.43738
20,9,1767972531,14,0.208857
2,9,1767972531,23,0.522287
1,9,1767972531,1,0.554506
10,9,1767972531,31,0.442312
5,9,1767972531,19,0.439231
1,9,1767972531,10,0.440055
10,9,1767972531,23,0.559344
10,9,1767972531,13,0.472211
1,9,1767972531,7,0.306673
1,9,1767972531,18,0.46599
5,9,1767972531,20,0.445055
10,9,1767972531,5,0.457992
50,9,1767972531,23,0.464374
10,9,1767972531,30,0.27734
10,9,1767972531,8,0.429523
20,9,1767972531,12,0.434459
20,9,1767972531,1,0.558248
5,9,1767972531,32,0.506007
10,9,1767972531,9,0.43752
10,9,1767972531,17,0.446847
5,9,1767972531,18,0.437656
5,9,1767972531,9,0.439827
2,9,1767972531,18,0.45252
1,9,1767972531,22,0.209228
5,9,1767972531,16,0.307314
10,9,1767972531,32,0.458211
20,9,1767972531,7,0.264448
50,9,1767972531,5,0.450965
1,9,1767972531,23,0.456272
2,9,1767972531,25,0.230684
50,9,1767972531,18,0.448134
1,9,1767972531,16,0.313545
50,9,1767972531,21,0.846162
20,9,1767972531,17,0.455422
5,9,1767972531,28,0.446277
50,9,1767972531,11,0.445616
20,9,1767972531,31,0.438463
5,9,1767972531,13,0.459122
5,9,1767972531,15,0.430399
1,9,1767972531,4,0.458326
2,9,1767972531,11,0.449419
50,9,1767972531,6,0.122678
20,9,1767972531,9,0.883866
2,9,1767972531,12,0.434927
5,9,1767972531,14,0.203988
2,9,1767972531,3,0.867
50,9,1767972531,12,0.452442
5,9,1767972531,8,0.44642
5,9,1767972531,1,0.685645
50,9,1767972531,22,0.212792
1,9,1767972531,20,0.505293
20,9,1767972531,11,0.450763
2,9,1767972531,14,0.208891
1,9,1767972531,26,0.447065
50,9,1767972531,27,0.448767
50,9,1767972531,3,0.749646
10,9,1767972531,14,0.338359
50,9,1767972531,1,1.021265
10,9,1767972531,1,0.547939
5,9,1767972531,29,0.466547
2,9,1767972531,16,0.308832
2,9,1767972531,20,0.444572
5,9,1767972531,4,0.452635
2,9,1767972531,30,0.458726
50,9,1767972531,8,0.435752
1,9,1767972531,3,0.446696
1,9,1767972531,19,0.437091
20,9,1767972531,20,0.694694
1,9,1767972531,32,0.456467
1,9,1767972531,17,0.450994
2,9,1767972531,22,0.20855
20,9,1767972531,30,0.288151
20,9,1767972531,25,0.500956
1,9,1767972531,21,0.460315
10,9,1767972531,28,0.443072
10,9,1767972531,3,0.456895
20,9,1767972531,15,0.718549
50,9,1767972531,17,0.450312
2,9,1767972531,27,0.442607
1,9,1767972531,28,0.448533
10,9,1767972531,11,0.440956
1,9,1767972531,31,0.703994
2,9,1767972531,15,0.439728
5,9,1767972531,10,0.438255
20,9,1767972531,4,0.463613
50,9,1767972531,2,0.481805
5,9,1767972531,22,0.435427
2,9,1767972531,13,0.885365
10,9,1767972531,21,0.460031
1,9,1767972531,9,0.434287
1,9,1767972531,24,0.455593
20,9,1767972531,3,0.959839
50,9,1767972531,15,0.446664
5,9,1767972531,5,0.447952
20,9,1767972531,8,0.432892
5,9,1767972531,31,0.434749
1,9,1767972531,14,0.216642
2,9,1767972531,2,0.888936
50,9,1767972531,28,0.495573
10,9,1767972531,12,0.433184
50,9,1767972531,16,0.337837
10,9,1767972531,19,0.84683
20,9,1767972531,6,0.238908
5,9,1767972531,17,0.454212
50,9,1767972531,30,0.279027
2,9,1767972531,32,0.50395
10,9,1767972531,25,0.224567
50,9,1767972531,10,0.816428
1,9,1767972531,13,0.464614
2,9,1767972531,19,0.44675
20,9,1767972531,28,0.925219
5,9,1767972531,24,0.450518
5,9,1767972531,25,0.224342
10,9,1767972531,7,0.263655
50,9,1767972531,31,0.448518
1,9,1767972531,30,0.27286
50,9,1767972531,7,1.582245
10,9,1767972531,18,0.437667
5,9,1767972531,27,0.43772
2,9,1767972531,10,0.442902
5,9,1767972531,26,0.437663
2,9,1767972531,24,0.437467
10,9,1767972531,6,0.124609
20,9,1767972531,32,0.896125
5,9,1767972531,2,0.914207
20,9,1767972531,29,0.454852
20,9,1767972531,27,3.268002
20,9,1767972531,21,0.946948
10,9,1767972531,15,1.504118
2,9,1767972531,1,0.53848
20,9,1767972531,2,0.489401
20,9,1767972531,26,0.447687
2,9,1767972531,26,0.743644
10,9,1767972531,10,0.442945
20,9,1767972531,5,0.439757
2,9,1767972531,4,0.462392
20,9,1767972531,10,0.447597
5,9,1767972531,12,0.442755
1,9,1767972531,11,0.43386
1,9,1767972531,25,0.22524
1,9,1767972531,5,0.44063
2,9,1767972531,7,0.260422
5,9,1767972531,21,0.94012
50,9,1767972531,13,0.462683
5,9,1767972531,3,0.870437
50,9,1767972531,29,0.794089
20,9,1767972531,13,0.463764
1,9,1767972531,2,0.474883
50,9,1767972531,14,0.205653
2,9,1767972531,17,0.455351
50,9,1767972531,19,0.820054
5,9,1767972531,11,0.435316
2,9,1767972531,29,0.468769
5,9,1767972531,6,0.410013
2,9,1767972531,6,0.128226
1,9,1767972531,12,0.438959
10,9,1767972531,4,1.606155
1,9,1767972531,29,0.453043
5,9,1767972531,23,0.461678
20,9,1767972531,24,0.477484
10,9,1767972531,27,0.449528
20,9,1767972531,18,0.905088
10,9,1767972531,24,0.437104
50,9,1767972531,9,0.445526
20,9,1767972531,22,0.742132
2,9,1767972531,8,1.010706
50,9,1767972531,4,0.467426
1,9,1767972531,27,0.92747
10,9,1767972531,20,0.928556
10,9,1767972531,26,0.444776
2,9,1767972531,5,0.442386
20,9,1767972531,23,0.454301
2,9,1767972531,9,0.49193
2,9,1767972531,31,0.448347
50,9,1767972531,25,0.249144
20,9,1767972531,19,0.454069
5,9,1767972531,7,0.261144
50,9,1767972531,26,0.733911
1,9,1767972531,8,0.434575
10,9,1767972531,2,0.480626
5,9,1767972531,30,0.305922
10,9,1767972531,16,0.308784
1,9,1767972531,6,0.124457
50,9,1767972531,32,0.455978
10,9,1767972531,22,0.20797
20,9,1767972531,16,0.309625
2,9,1767972531,28,0.438651
10,9,1767972531,29,1.125236
50,9,1767972531,20,0.970716
50,9,1767972531,24,0.44783
1,9,1767972531,15,0.855205
20,9,1767972531,14,0.208963
2,9,1767972531,23,0.45095
1,9,1767972531,1,0.549946
10,9,1767972531,31,0.446858
5,9,1767972531,19,0.441964
1,9,1767972531,10,0.490502
10,9,1767972531,23,0.501868
10,9,1767972531,13,0.459998
1,9,1767972531,7,0.264331
1,9,1767972531,18,0.440971
5,9,1767972531,20,0.435654
10,9,1767972531,5,0.469071
50,9,1767972531,23,0.877328
10,9,1767972531,30,0.27543
10,9,1767972531,8,0.434648
20,9,1767972531,12,0.438511
20,9,1767972531,1,0.546069
5,9,1767972531,32,0.463102
10,9,1767972531,9,0.857811
10,9,1767972531,17,0.711653
5,9,1767972531,18,0.448162
5,9,1767972531,9,0.447494
2,9,1767972531,18,0.442152
1,9,1767972531,22,0.210863
5,9,1767972531,16,0.59499
2,9,1767972531,21,0.456455
20,9,1767972531,7,0.500298
50,9,1767972531,5,0.459618
1,9,1767972531,23,0.461454
2,9,1767972531,25,0.230348
50,9,1767972531,18,0.45635
1,9,1767972531,16,0.339474
50,9,1767972531,21,0.471056
20,9,1767972531,17,0.910395
5,9,1767972531,28,0.454507
50,9,1767972531,11,0.434926
20,9,1767972531,31,0.448802
5,9,1767972531,13,0.466978
5,9,1767972531,15,0.436005
1,9,1767972531,4,0.84297
2,9,1767972531,11,0.438966
50,9,1767972531,6,0.126753
20,9,1767972531,9,0.906069
2,9,1767972531,12,0.45111
5,9,1767972531,14,0.205164
2,9,1767972531,3,0.452306
50,9,1767972531,12,0.444669
5,9,1767972531,8,0.464021
5,9,1767972531,1,0.551624
50,9,1767972531,22,0.209363
1,9,1767972531,20,0.573396
20,9,1767972531,11,0.437506
2,9,1767972531,14,0.207888
1,9,1767972531,26,0.437987
50,9,1767972531,27,0.45372
50,9,1767972531,3,0.909433
10,9,1767972531,14,0.210155
50,9,1767972531,1,1.042841
10,9,1767972531,1,0.573871
5,9,1767972531,29,0.478607
2,9,1767972531,16,0.317761
2,9,1767972531,20,0.445677
5,9,1767972531,4,0.448754
2,9,1767972531,30,0.573219
50,9,1767972531,8,0.438016
1,9,1767972531,3,0.468031
1,9,1767972531,19,0.528492
20,9,1767972531,20,0.454423
1,9,1767972531,32,0.46269
1,9,1767972531,17,0.92331
2,9,1767972531,22,0.20977
20,9,1767972531,30,0.281097
20,9,1767972531,25,0.22703
1,9,1767972531,21,0.950619
10,9,1767972531,28,0.447553
10,9,1767972531,3,0.465969
20,9,1767972531,15,0.433586
50,9,1767972531,17,0.512087
2,9,1767972531,27,0.448313
1,9,1767972531,28,0.448992
10,9,1767972531,11,0.436151
1,9,1767972531,31,0.847235
2,9,1767972531,15,0.443788
5,9,1767972531,10,0.449866
20,9,1767972531,4,1.000213
50,9,1767972531,2,0.487902
5,9,1767972531,22,0.213494
2,9,1767972531,13,0.474152
10,9,1767972531,21,0.511938
1,9,1767972531,9,0.445915
1,9,1767972531,24,0.990293
20,9,1767972531,3,0.496389
50,9,1767972531,15,0.922894
5,9,1767972531,5,0.473178
20,9,1767972531,8,0.432025
5,9,1767972531,31,0.446435
1,9,1767972531,14,0.222415
2,9,1767972531,2,1.870901
50,9,1767972531,28,0.455017
10,9,1767972531,12,0.742798
50,9,1767972531,16,0.318369
10,9,1767972531,19,0.445063
20,9,1767972531,6,0.235356
5,9,1767972531,17,0.938885
50,9,1767972531,30,0.288018
2,9,1767972531,32,0.473387
10,9,1767972531,25,0.233854
50,9,1767972531,10,0.437961
1,9,1767972531,13,0.516593
2,9,1767972531,19,0.438858
20,9,1767972531,28,0.874166
5,9,1767972531,24,0.901973
5,9,1767972531,25,0.224947
10,9,1767972531,7,0.516722
50,9,1767972531,31,0.446192
1,9,1767972531,30,0.290577
50,9,1767972531,7,0.270204
10,9,1767972531,18,0.44485
5,9,1767972531,27,0.451159
2,9,1767972531,10,0.443649
5,9,1767972531,26,0.44281
2,9,1767972531,24,0.447464
10,9,1767972531,6,0.12099
20,9,1767972531,32,0.496323
5,9,1767972531,2,0.487257
20,9,1767972531,29,0.457498
20,9,1767972531,27,0.44968
20,9,1767972531,21,0.485125
10,9,1767972531,15,0.446353
2,9,1767972531,1,0.537049
20,9,1767972531,2,1.001203
20,9,1767972531,26,0.954987
2,9,1767972531,26,0.4559
10,9,1767972531,10,0.453325
20,9,1767972531,5,0.439945
2,9,1767972531,4,0.45546
20,9,1767972531,10,0.921378
5,9,1767972531,12,0.437661
1,9,1767972531,11,0.449568
1,9,1767972531,25,0.226892
1,9,1767972531,5,0.441144
2,9,1767972531,7,0.273959
5,9,1767972531,21,0.452792
50,9,1767972531,13,0.471044
5,9,1767972531,3,1.899189
50,9,1767972531,29,0.975436
20,9,1767972531,13,0.472511
1,9,1767972531,2,0.467287
50,9,1767972531,14,0.423077
2,9,1767972531,17,0.451684
50,9,1767972531,19,0.445005
5,9,1767972531,11,0.438091
2,9,1767972531,29,0.462721
5,9,1767972531,6,0.126109
2,9,1767972531,6,0.122098
1,9,1767972531,12,0.869053
10,9,1767972531,4,0.451929
1,9,1767972531,29,0.463285
5,9,1767972531,23,0.455071
20,9,1767972531,24,0.451034
10,9,1767972531,27,0.44911
20,9,1767972531,18,0.447657
10,9,1767972531,24,0.443561
50,9,1767972531,9,0.439556
20,9,1767972531,22,0.429861
2,9,1767972531,8,0.450921
50,9,1767972531,4,0.455861
1,9,1767972531,27,0.853892
10,9,1767972531,20,0.440671
10,9,1767972531,26,0.448574
2,9,1767972531,5,0.450914
20,9,1767972531,23,0.45159
2,9,1767972531,9,1.004936
2,9,1767972531,31,0.876429
50,9,1767972531,25,0.229282
20,9,1767972531,19,0.445254
5,9,1767972531,7,0.266816
50,9,1767972531,26,0.444677
1,9,1767972531,8,0.444452
10,9,1767972531,2,0.489539
5,9,1767972531,30,0.278164
10,9,1767972531,16,0.312886
1,9,1767972531,6,0.123064
50,9,1767972531,32,0.472442
10,9,1767972531,22,0.242462
20,9,1767972531,16,0.319295
2,9,1767972531,28,0.919759
10,9,1767972531,29,0.458149
50,9,1767972531,20,0.452989
50,9,1767972531,24,0.454257
1,9,1767972531,15,0.450195
20,9,1767972531,14,0.213906
2,9,1767972531,23,0.497804
1,9,1767972531,1,0.553651
10,9,1767972531,31,0.435337
5,9,1767972531,19,0.441913
1,9,1767972531,10,0.442641
10,9,1767972531,23,0.889841
10,9,1767972531,13,0.949631
1,9,1767972531,7,0.809134
1,9,1767972531,18,0.889405
5,9,1767972531,20,0.436823
10,9,1767972531,5,0.788892
50,9,1767972531,23,0.578201
10,9,1767972531,30,0.286504
10,9,1767972531,8,0.446809
20,9,1767972531,12,0.868486
20,9,1767972531,1,0.61504
5,9,1767972531,32,0.451393
10,9,1767972531,9,0.442618
10,9,1767972531,17,0.462803
5,9,1767972531,18,0.77089
5,9,1767972531,9,0.436564
2,9,1767972531,18,0.723267
1,9,1767972531,22,0.207754
5,9,1767972531,16,0.310367
2,9,1767972531,21,0.467014
10,9,1767972531,32,0.734098
50,9,1767972531,5,0.448724
1,9,1767972531,23,0.4535
2,9,1767972531,25,0.489131
50,9,1767972531,18,0.45251
1,9,1767972531,16,0.532305
50,9,1767972531,21,0.456246
20,9,1767972531,17,0.458958
5,9,1767972531,28,0.438634
50,9,1767972531,11,0.439751
20,9,1767972531,31,0.442407
5,9,1767972531,13,0.466212
5,9,1767972531,15,0.427804
1,9,1767972531,4,0.454846
2,9,1767972531,11,0.438561
50,9,1767972531,6,0.124263
20,9,1767972531,9,0.474345
2,9,1767972531,12,0.43792
5,9,1767972531,14,0.207312
2,9,1767972531,3,0.449869
50,9,1767972531,12,0.439535
5,9,1767972531,8,0.43119
5,9,1767972531,1,0.566806
50,9,1767972531,22,0.210034
1,9,1767972531,20,0.498222
20,9,1767972531,11,0.436176
2,9,1767972531,14,0.207891
1,9,1767972531,26,0.843658
50,9,1767972531,27,0.45036
50,9,1767972531,3,0.45841
10,9,1767972531,14,0.2109
50,9,1767972531,1,0.618238
10,9,1767972531,1,0.598748
5,9,1767972531,29,0.464365
2,9,1767972531,16,0.59478
2,9,1767972531,20,0.451604
5,9,1767972531,4,0.947272
2,9,1767972531,30,0.28448
50,9,1767972531,8,0.435526
1,9,1767972531,3,0.460265
1,9,1767972531,19,0.809708
20,9,1767972531,20,0.717714
1,9,1767972531,32,0.459999
1,9,1767972531,17,0.438128
2,9,1767972531,22,0.209469
20,9,1767972531,30,0.361415
20,9,1767972531,25,0.380929
1,9,1767972531,21,0.755448
10,9,1767972531,28,0.512313
10,9,1767972531,3,0.45258
20,9,1767972531,15,0.806984
50,9,1767972531,17,0.515137
2,9,1767972531,27,0.439853
1,9,1767972531,28,0.442754
10,9,1767972531,11,0.439556
1,9,1767972531,31,0.868163
2,9,1767972531,15,0.441368
5,9,1767972531,10,0.455041
20,9,1767972531,4,0.459699
50,9,1767972531,2,0.502238
5,9,1767972531,22,0.21008
2,9,1767972531,13,0.486314
10,9,1767972531,21,0.747507
1,9,1767972531,9,0.44387
1,9,1767972531,24,0.438757
20,9,1767972531,3,0.465452
50,9,1767972531,15,0.430928
5,9,1767972531,5,0.443869
20,9,1767972531,8,0.429749
5,9,1767972531,31,0.68304
1,9,1767972531,14,0.208567
2,9,1767972531,2,0.472926
50,9,1767972531,28,0.503426
10,9,1767972531,12,0.442472
50,9,1767972531,16,0.316426
10,9,1767972531,19,0.443977
20,9,1767972531,6,0.269609
5,9,1767972531,17,0.440968
50,9,1767972531,30,0.493093
2,9,1767972531,32,0.773679
10,9,1767972531,25,0.223794
50,9,1767972531,10,0.450088
1,9,1767972531,13,0.473301
2,9,1767972531,19,0.748606
20,9,1767972531,28,0.442203
5,9,1767972531,24,0.440955
5,9,1767972531,25,0.223314
10,9,1767972531,7,0.272035
